3;0;323
3;2;725
3;1;533
4;1;239
4;3;560
4;2;630
5;3;311
5;1;232
5;0;628
6;5;207
6;1;27
6;4;234
7;5;650
7;2;205
7;3;530
8;1;588
8;7;197
8;4;389
9;0;400
9;7;91
9;2;293
10;3;224
10;1;473
10;5;250
11;0;85
11;9;315
11;8;531
12;4;387
12;3;909
12;6;600
13;12;596
13;4;329
13;3;344
14;1;445
14;13;310
14;4;206
15;9;217
15;8;467
15;13;424
16;9;271
16;13;33
16;1;474
17;13;488
17;3;346
17;1;301
18;8;230
18;3;742
18;7;250
19;10;81
19;6;478
19;13;451
0;19;442
0;8;608
0;7;491
1;12;595
1;7;740
1;13;457
2;8;253
2;14;454
2;16;442
