2;0;303
2;1;863
3;0;356
3;2;655
4;2;183
4;0;424
5;2;70
5;4;238
6;0;349
6;2;544
7;1;216
7;6;184
8;7;309
8;5;615
9;4;339
9;5;294
10;3;42
10;1;597
11;8;235
11;7;484
12;4;63
12;0;487
13;0;565
13;8;381
14;6;326
14;1;418
15;3;181
15;0;249
16;8;131
16;14;202
17;8;203
17;16;328
18;16;323
18;14;298
19;3;30
19;11;730
20;19;174
20;1;569
21;13;115
21;12;268
22;8;70
22;16;201
23;6;318
23;15;381
24;10;523
24;1;116
25;23;307
25;3;249
26;11;169
26;20;439
27;21;56
27;13;134
28;17;188
28;18;269
29;2;382
29;14;688
0;23;197
0;22;568
1;16;416
1;22;588
