2;0;375
2;1;334
3;2;480
3;0;495
4;3;435
4;2;397
5;3;371
5;4;477
6;4;420
6;5;745
7;4;405
7;2;196
8;7;213
8;4;498
9;8;586
9;0;390
10;5;708
10;6;67
11;10;47
11;4;398
12;10;349
12;3;777
13;4;378
13;10;40
14;3;328
14;5;157
15;8;238
15;11;402
16;6;219
16;11;270
17;3;234
17;9;158
18;3;131
18;17;148
19;13;235
19;17;718
20;2;397
20;12;191
21;7;101
21;8;179
22;21;644
22;13;335
23;14;337
23;17;257
24;19;402
24;4;140
25;5;659
25;3;620
26;13;200
26;11;151
27;24;113
27;5;498
28;4;213
28;16;369
29;5;62
29;14;96
30;19;203
30;13;200
31;1;790
31;5;225
32;9;231
32;0;343
33;12;551
33;4;458
34;28;195
34;24;522
35;23;287
35;2;488
36;6;419
36;22;211
37;34;86
37;13;335
38;19;301
38;5;368
39;4;202
39;21;394
0;5;863
0;39;514
1;39;363
1;35;577
