Bus_no,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705,720,735,750,765,780,795,810,825,840,855,870,885,900,915,930,945,960,975,990,1005,1020,1035,1050,1065,1080,1095,1110,1125,1140,1155,1170,1185,1200,1215,1230,1245,1260,1275,1290,1305,1320,1335,1350,1365,1380,1395,1410,1425,1440
1,-0.364939443289615,-0.321028867411962,-0.357388009057991,-0.344645931560711,-0.322134773231624,-0.301421300405275,-0.334037196875634,-0.341222818997601,-0.345122349540847,-0.304937828207683,-0.310786340062947,-0.368013559978203,-0.338636008551675,-0.367185334793752,-0.315255036251625,-0.340450418977133,-0.363000361076127,-0.307008987873026,-0.32628440835299,-0.345824709327755,-0.361842329958273,-0.257521447319373,-0.220008961844479,-0.264115079296032,-0.27556668845714,-0.234565252357648,-0.226023820789585,-0.201180894825644,-0.227630698059384,-0.140626030215021,-0.10792655997486,-0.134657627638213,-0.138683304822654,-0.155563650890411,-0.101504983869623,0.0329619423557773,0.0427252067249279,0.0680144605935999,-0.0308883096524187,-0.0211927833923697,-0.0340803971578975,-0.00477376025062218,0.269571030959375,0.171876571305729,0.0736226761784677,0.320241399276629,0.580242059059228,0.626958231741139,0.247634023361942,0.1416183687441,0.405643584460042,0.26733432149482,0.375013891694032,0.290221327512543,0.206432508070666,0.416692412409803,0.373015786339179,0.124464725533657,0.172732680154132,0.389701291869045,-0.0382659010952609,0.106188638108905,0.01244843315085,0.0978464565442454,0.127817915617411,0.208950052331459,0.0522685960987468,0.0477313811169403,0.0524159574085652,0.000927217394511673,-0.0904010673690241,-0.0751797574883224,-0.0618398140476164,-0.0603294900285361,-0.061366771144953,-0.146512134594991,-0.108243719698138,-0.184547962848077,-0.149879160184703,-0.135313934071466,-0.206727190873534,-0.209733012920737,-0.261730437778978,-0.289234511044854,-0.363372871173614,-0.308463730411372,-0.350479945874479,-0.345570162609833,-0.363231133659605,-0.313424686805126,-0.335625662407321,-0.312976784833072,-0.303616879892495,-0.355746328644412,-0.330231496694048,-0.309106092565184
2,-0.0933834112691582,-0.0866857678821875,-0.0811403492983609,-0.0957966038635238,-0.08427007769564,-0.0938143523777226,-0.0904695570346867,-0.0845603779733014,-0.0791230913563846,-0.0876847641798539,-0.0895709899868702,-0.0905946167544723,-0.0800461799045169,-0.0815814142665237,-0.0966035594942783,-0.0888919522448146,-0.0963861503833599,-0.0827544470160514,-0.0893682349814975,-0.0952875947824833,-0.0805898593166692,-0.0856496571926599,-0.0928984836034352,-0.0949836116140468,-0.0816863923982964,-0.0805507502215242,-0.0790176405957202,-0.0842703252485953,-0.0941368131008489,-0.0845598968093751,-0.0871347537747248,-0.0956793921300178,-0.790688352555402,-0.89981718735566,-0.932873050946302,-0.877402181348257,-0.961680477545984,-0.942957241512916,-0.828117447719166,-0.8473531546333,-0.79302912413991,-0.88813547996274,-0.891243167704713,-0.790578826693924,-0.93723219310036,-0.904740919811808,-0.95287806184744,-0.955547766741456,-0.788535002023355,-0.800759084054538,-0.818603258078383,-0.949373360524791,-0.941449935127384,-0.886024792713277,-0.828879962518123,-0.945275974960886,-0.902303240971108,-0.840010522419558,-0.87008457753531,-0.84556832292158,-0.85073674708437,-0.922836772116383,-0.790980445585992,-0.948628919683326,-0.820839699792238,-0.962738781696041,-0.798576925188509,-0.824332003679549,-0.810192053907186,-0.855603576398829,-0.914467915687876,-0.0790504831994196,-0.0903099670105466,-0.087415035602839,-0.0961256195862737,-0.0954900906300634,-0.0838699336144517,-0.0820770296485462,-0.0824545379576118,-0.0963435439279636,-0.0788954153877749,-0.085646139975203,-0.0829590294193126,-0.0795446219794927,-0.0835402356123449,-0.0800700820596491,-0.0790393963942904,-0.0953853786830736,-0.0809717292329852,-0.0920009857920506,-0.0907121676850812,-0.0953481725856463,-0.0822739802863457,-0.0881017363819218,-0.0821564060186814,-0.0796994309717799
4,-0.0309106092565184,-0.0364939443289615,-0.0321028867411962,-0.0357388009057991,-0.0344645931560711,-0.0322134773231624,-0.0301421300405275,-0.0334037196875634,-0.0341222818997601,-0.0345122349540847,-0.0304937828207683,-0.0310786340062947,-0.0368013559978203,-0.0338636008551675,-0.0367185334793752,-0.0315255036251625,-0.0340450418977133,-0.0363000361076127,-0.0256643026321224,-0.032628440835299,0.000873384719148021,0.0330335771793107,0.00256712169719511,-0.00184545606970355,0.0741497026279275,0.0140399882001338,0.0658731321348821,0.0540683151903517,0.09948135531344,0.142371313742051,0.106709109522645,0.151188064263522,-0.214846994064387,-0.0676621268882157,-0.116802446513936,-0.0801195565825709,-0.03211715143849,-0.0566567848584381,0.0386719131556024,-0.146848790173299,-0.127141010933329,0.153333897719384,-0.0023231624729012,0.288894425479388,0.0795750986795959,0.201964327440711,0.0759423850587543,0.328772799390868,0.117142940402902,0.0642463841851468,0.0243549260193824,0.0251750275368762,0.154142285759346,0.364178437869577,0.16028026418318,0.242101704768397,0.0760987076619117,0.148427714879191,0.196737499169585,-0.0033145058170964,0.08286955545126,-0.0160350374971841,0.0217483838071365,-0.167699882339547,0.0284726591639531,0.0923179893781226,-0.0308917755352874,-0.0597906823370533,-0.0426420721722468,-0.0944368372501958,-0.154357969573211,0.16853154545751,0.149866904655223,0.127405581733066,0.173919879175348,0.164808118328896,0.0984810133337758,0.0785355568359784,0.126151528113189,0.05527692913703,0.0737556263588667,0.00518129714397337,-0.0180404435965659,-0.0305028884036759,-0.030110246245444,-0.0363372871173614,-0.0308463730411372,-0.0350479945874479,-0.0345570162609833,-0.0363231133659605,-0.0313424686805126,-0.0335625662407321,-0.0312976784833072,-0.0303616879892495,-0.0355746328644412,-0.0330231496694048
5,-0.330231496694048,-0.309106092565184,-0.364939443289615,-0.321028867411962,-0.357388009057991,-0.344645931560711,-0.322134773231624,-0.301421300405275,-0.334037196875634,-0.341222818997601,-0.345122349540847,-0.304937828207683,-0.310786340062947,-0.368013559978203,-0.338636008551675,-0.367185334793752,-0.315255036251625,-0.340450418977133,-0.363000361076127,-0.307008987873026,-0.32628440835299,-0.353898985155943,-0.361842329958273,-0.311186256755415,-0.306860000843902,-0.301019583221791,-0.321029810470839,-0.358616430860377,-0.322132940226191,-0.331941919141809,-0.364492922400068,-0.301214610497296,-0.342787499945013,-0.355380209884306,-0.334248450037431,-0.366354467636565,-0.359221806290635,-0.315473313416825,-0.322801201765067,-0.30210633300568,-0.338337325700091,-0.339521206744653,-0.30117288635959,-0.357040835466804,-0.344663207547355,-0.363001166418072,-0.364018196853888,-0.300394286485088,-0.305051079639824,-0.311848860220336,-0.361666042104682,-0.358647594334241,-0.337533254366963,-0.315763795244999,-0.360105133318433,-0.343734567988994,-0.320004008540784,-0.331460791442023,-0.322121265874888,-0.324090189365474,-0.351556865568146,-0.301325884032759,-0.361382445593648,-0.31270083801609,-0.366757631122301,-0.304219781024194,-0.314031239496971,-0.308644591964642,-0.325944219580506,-0.348368729785858,-0.301144697902551,-0.344037969563987,-0.333009659439387,-0.366192836519138,-0.363771773828813,-0.319504509007435,-0.312674398661128,-0.314112525552807,-0.36702302448748,-0.300553963382,-0.326271009429345,-0.316034397787858,-0.303027131350448,-0.318248516618457,-0.305028884036759,-0.30110246245444,-0.363372871173614,-0.308463730411372,-0.350479945874479,-0.345570162609833,-0.363231133659605,-0.313424686805126,-0.335625662407321,-0.312976784833072,-0.303616879892495,-0.355746328644412
6,0.740642383275896,0.707198218094676,0.699341266577886,0.759455585454811,0.75779533635426,0.705684323215875,0.758785072276375,0.7056227803383,0.750299095804645,0.678331589065129,0.699288095220811,0.702411222551466,0.736031986350907,0.719065043089014,0.69688665184064,0.696976191995085,0.713117944474211,0.745518441819151,0.747450923443355,0.719208264158118,0.759700758400126,0.755050858938711,0.703316079328806,0.679593034560531,0.757679050147714,0.722897704289735,0.697238269476386,0.681061815881672,0.75557833620586,0.665583924757701,0.727621684478177,0.681714725608272,0.409465519209173,0.423675233715596,0.403700180038044,0.413292312337772,0.396762490937558,0.368434206735193,0.413016438337577,0.420235354217459,0.399396488034549,0.422923579563091,0.35284335641659,0.473146283490443,0.40005025335311,0.412754478439716,0.406246445922111,0.369237342764534,0.401152659462078,0.411508926886389,0.353595957176668,0.445450024757923,0.419831023441265,0.453127295920756,0.451122041862964,0.462510106339098,0.401264552523154,0.471902316561347,0.34431370552424,0.457133439265574,0.360963759157601,0.398594792071328,0.388410443032157,0.417973776022568,0.424245369678043,0.422293299268291,0.413698643941092,0.445798969335979,0.384312915435604,0.371538714844483,0.387306688123444,0.683101299926301,0.755764993219562,0.68720756386547,0.710478041058823,0.687418995141675,0.705321513654134,0.732243974144545,0.67605849016297,0.761679165066737,0.697812822026708,0.733545805875843,0.744077196594142,0.687200491738836,0.74565919189281,0.731260538161078,0.665056137202365,0.761892046002179,0.692196125040997,0.746022211343055,0.735436530444456,0.740470060707373,0.693493470049603,0.677511337343554,0.666088709553954,0.687200051515295
7,-0.156488392416536,-0.151808439946247,-0.177873164322206,-0.165115748347024,-0.154553046282592,-0.182469721644807,-0.160514433705981,-0.178694004528996,-0.172322965780356,-0.161067386615812,-0.150710650202637,-0.167018598437817,-0.1706114094988,-0.172561174770423,-0.152468914103842,-0.155393170031474,-0.184006779989102,-0.169318004275837,-0.183592667396876,-0.157627518125812,-0.170225209488567,-0.172205352407722,-0.153504493936513,-0.0781030055810839,-0.0753973677360538,-0.130825664808538,-0.0812256286822181,-0.0315298207113906,-0.0811633694387252,0.0213303157205638,-0.0482928937225843,-0.0196762125228216,0.0232973624361706,0.032202072897034,0.124658868685561,0.107274001687243,0.102580193047158,0.080488989613601,0.222218086029993,0.12124784443122,0.122867542674834,0.247490427193677,0.264283256760688,0.204135644812267,0.35838046087178,0.311919791059588,0.48574670497217,0.717834819189209,0.520076498942948,0.749104969078117,0.337339470530315,0.660982608804149,0.599217446879368,0.631755452978833,0.641288412537004,0.435122623972658,0.643408343637154,0.688436563522146,0.37960657547418,0.383292020531756,0.388715929707117,0.572866220116457,0.343089565040685,0.279449718088697,0.173928750761881,0.0799332162758059,0.124740776101338,0.296240045729533,0.301141568624696,0.15435087734784,0.100962084527913,0.190697603563882,0.147166289317554,0.0824524619445672,0.139918453902045,0.0871577420538917,0.0832484706135725,0.0655950458772713,0.0561785880548808,-0.0546448630727906,0.0337200957803946,0.0604247247916128,-0.016680127215893,-0.0201902610693834,-0.0961338479372729,-0.139666864778431,-0.159124258309228,-0.152514442018379,-0.15055123122722,-0.181686435586807,-0.154231865205686,-0.175239972937239,-0.172785081304917,-0.181615566829802,-0.156712343402563,-0.167812831203661
9,-0.330231496694048,-0.309106092565184,-0.364939443289615,-0.321028867411962,-0.357388009057991,-0.344645931560711,-0.322134773231624,-0.301421300405275,-0.334037196875634,-0.341222818997601,-0.345122349540847,-0.304937828207683,-0.310786340062947,-0.368013559978203,-0.338636008551675,-0.367185334793752,-0.315255036251625,-0.340450418977133,-0.363000361076127,-0.307008987873026,-0.32628440835299,-0.353898985155943,-0.361842329958273,-0.311186256755415,-0.306860000843902,-0.301019583221791,-0.321029810470839,-0.358616430860377,-0.322132940226191,-0.331941919141809,-0.364492922400068,-0.301214610497296,-0.342787499945013,-0.355380209884306,-0.334248450037431,-0.366354467636565,-0.359221806290635,-0.315473313416825,-0.322801201765067,-0.30210633300568,-0.338337325700091,-0.339521206744653,-0.30117288635959,-0.357040835466804,-0.344663207547355,-0.363001166418072,-0.364018196853888,-0.300394286485088,-0.305051079639824,-0.311848860220336,-0.361666042104682,-0.358647594334241,-0.337533254366963,-0.315763795244999,-0.360105133318433,-0.343734567988994,-0.320004008540784,-0.331460791442023,-0.322121265874888,-0.324090189365474,-0.351556865568146,-0.301325884032759,-0.361382445593648,-0.31270083801609,-0.366757631122301,-0.304219781024194,-0.314031239496971,-0.308644591964642,-0.325944219580506,-0.348368729785858,-0.301144697902551,-0.344037969563987,-0.333009659439387,-0.366192836519138,-0.363771773828813,-0.319504509007435,-0.312674398661128,-0.314112525552807,-0.36702302448748,-0.300553963382,-0.326271009429345,-0.316034397787858,-0.303027131350448,-0.318248516618457,-0.305028884036759,-0.30110246245444,-0.363372871173614,-0.308463730411372,-0.350479945874479,-0.345570162609833,-0.363231133659605,-0.313424686805126,-0.335625662407321,-0.312976784833072,-0.303616879892495,-0.355746328644412
10,-0.0154553046282592,-0.0182469721644807,-0.0160514433705981,-0.0178694004528995,-0.0172322965780356,-0.0161067386615812,-0.0150710650202637,-0.0167018598437817,-0.01706114094988,-0.0172561174770423,-0.0152468914103842,-0.0155393170031474,-0.0184006779989102,-0.0169318004275837,-0.0183592667396876,-0.0157627518125812,-0.0170225209488567,-0.0181500180538063,-0.00800273709193012,-0.0163142204176495,0.0396408806449963,0.0354831436890686,0.0263172931567298,0.0202268757416429,0.145436589673898,0.0523842061354778,0.143881198877035,0.0858011671805206,0.0850373548739812,0.150250169259362,0.1277176983646,0.212588474263286,-0.0276940828559109,0.0697376679966964,0.0481323771831139,0.181896178406094,0.0566583226494498,0.191804819103127,0.121743013377282,0.109635342587715,0.0711893241092694,0.199329694515116,0.166986240758633,0.330604308649199,0.549796451066265,0.244492312270149,0.459373997759617,0.242921903835732,0.280237448057669,0.260344277651551,0.311564151516765,0.302037413567866,0.589394691377599,0.546453138827272,0.677266018117104,0.512285227656256,0.510122597259125,0.411630612442068,0.411490023691052,0.187772297419779,0.164539024880571,0.138305003625456,0.0922140273026034,0.180970308264368,0.145047000566949,0.277530290466913,0.161143738897532,0.172040110598155,0.107862641924283,0.146691569892166,0.182173705754754,0.152884715022393,0.235639907479297,0.141805153369246,0.10116369602145,0.147028976763465,0.143640850680937,0.124146962224866,0.171158721358852,0.0792114633367994,0.104052031145533,0.0507646333696312,-0.00655468115782833,-0.0152514442018379,-0.015055123122722,-0.0181686435586807,-0.0154231865205686,-0.0175239972937239,-0.0172785081304917,-0.0181615566829802,-0.0156712343402563,-0.0167812831203661,-0.0156488392416536,-0.0151808439946247,-0.0177873164322206,-0.0165115748347024
11,-0.321028867411962,-0.357388009057991,-0.344645931560711,-0.322134773231624,-0.301421300405275,-0.334037196875634,-0.341222818997601,-0.345122349540847,-0.304937828207683,-0.310786340062947,-0.368013559978203,-0.338636008551675,-0.367185334793752,-0.315255036251625,-0.340450418977133,-0.363000361076127,-0.307008987873026,-0.32628440835299,-0.353898985155943,-0.361842329958273,-0.311186256755415,-0.306860000843902,-0.301019583221791,-0.321029810470839,-0.358616430860377,-0.322132940226191,-0.331941919141809,-0.364492922400068,-0.301214610497296,-0.342787499945013,-0.355380209884306,-0.334248450037431,-0.366354467636565,-0.359221806290635,-0.315473313416825,-0.322801201765067,-0.30210633300568,-0.338337325700091,-0.339521206744653,-0.30117288635959,-0.357040835466804,-0.344663207547355,-0.363001166418072,-0.364018196853888,-0.300394286485088,-0.305051079639824,-0.311848860220336,-0.361666042104682,-0.358647594334241,-0.337533254366963,-0.315763795244999,-0.360105133318433,-0.343734567988994,-0.320004008540784,-0.331460791442023,-0.322121265874888,-0.324090189365474,-0.351556865568146,-0.301325884032759,-0.361382445593648,-0.31270083801609,-0.366757631122301,-0.304219781024194,-0.314031239496971,-0.308644591964642,-0.325944219580506,-0.348368729785858,-0.301144697902551,-0.344037969563987,-0.333009659439387,-0.366192836519138,-0.363771773828813,-0.319504509007435,-0.312674398661128,-0.314112525552807,-0.36702302448748,-0.300553963382,-0.326271009429345,-0.316034397787858,-0.303027131350448,-0.318248516618457,-0.305028884036759,-0.30110246245444,-0.363372871173614,-0.308463730411372,-0.350479945874479,-0.345570162609833,-0.363231133659605,-0.313424686805126,-0.335625662407321,-0.312976784833072,-0.303616879892495,-0.355746328644412,-0.330231496694048,-0.309106092565184,-0.364939443289615
