Bus_no,15,30,45,60,75,90,105,120,135,150,165,180,195,210,225,240,255,270,285,300,315,330,345,360,375,390,405,420,435,450,465,480,495,510,525,540,555,570,585,600,615,630,645,660,675,690,705,720,735,750,765,780,795,810,825,840,855,870,885,900,915,930,945,960,975,990,1005,1020,1035,1050,1065,1080,1095,1110,1125,1140,1155,1170,1185,1200,1215,1230,1245,1260,1275,1290,1305,1320,1335,1350,1365,1380,1395,1410,1425,1440
1,-42.00382450701,-36.949802101153,-41.1346690236176,-39.6680805336863,-37.0770897233176,-34.6930090394485,-38.4470356777599,-39.2740868944334,-39.7229153223001,-35.0977545921762,-35.7709070017411,-42.3576493957027,-38.9763500123245,-42.2623222779037,-36.2852452952189,-39.1851851451007,-41.780639892418,-35.3361410661754,-37.5547047046821,-39.8037555761355,-41.6473527491881,-29.6402208061953,-25.3226062384031,-30.3991351014408,-31.7171931803103,-26.9980071396507,-26.0149048764655,-23.1555321185532,-26.1998533441798,-16.1857842523796,-12.4221384347092,-15.4988326525097,-15.9621803149408,-17.9050755182005,-11.6830274376863,3.79385585082809,4.91758870765688,7.82833294466698,-3.55518473493353,-2.43924840352685,-3.92258783661675,-0.549450577329196,31.0271045917211,19.7826611256791,8.47382771799385,36.8591660409256,66.7847394094042,72.1616805843073,28.5021974207517,16.3000004989198,46.6887924759954,30.7696636558348,43.1633740447897,33.4039138086646,23.7599826518641,47.9604912160013,42.9333959807164,14.3256493228111,19.8811975993007,44.853865414685,-4.40433124936945,12.2221069872821,1.43279059326178,11.2619380143451,14.7115950198479,24.0497471299533,6.01601437753393,5.49378970341139,6.03297537944958,0.10672092982837,-10.4049881119631,-8.65304476697252,-7.11764306260762,-6.94380768741681,-7.06319673888702,-16.8632634888731,-12.4586429057994,-21.2411137988313,-17.2508016259022,-15.574372254359,-23.7939000728623,-24.1398643803428,-30.1246674722594,-33.2903331407165,-41.8235150845893,-35.5035791203709,-40.3395643042482,-39.7744577409328,-41.8072013707007,-36.0745756119307,-38.6298649900069,-36.0230229607266,-34.9457159944465,-40.9457147813275,-38.0090069431494,-35.5775137626103
2,-10.7482501300985,-9.97736432257671,-9.33909736268519,-11.0260039330901,-9.69932305155267,-10.7978506186996,-10.4128711400927,-9.73273605237087,-9.10691487285522,-10.092346865412,-10.3094478097888,-10.4272652721038,-9.21316058044625,-9.38986308795703,-11.118882966372,-10.2312918782352,-11.0938595979497,-9.52487688999497,-10.2861111005889,-10.9674179717597,-9.27573702987103,-9.85810998497906,-10.6924358931225,-10.9324300966619,-9.40194586800488,-9.2712356486164,-9.09477769413551,-9.69935154441932,-10.8349652246257,-9.73268067133303,-10.0290417309332,-11.0125130891299,-91.0067010052324,-103.567218948388,-107.371884951803,-100.987295084386,-110.687564069643,-108.53255579362,-95.3147175094042,-97.5287101932489,-91.2761192899769,-102.222677007809,-102.580365859855,-90.9940947902861,-107.87361378766,-104.133931036682,-109.674423037513,-109.981700910365,-90.7588545213478,-92.165822734399,-94.2196526723576,-109.271038689745,-108.359067742218,-101.979740985283,-95.4024814888488,-108.799437531448,-103.853358914069,-96.6835874185075,-100.145053030197,-97.3232795132495,-97.9181551439972,-106.216728658267,-91.0403203484475,-109.185354987872,-94.4770627906559,-110.809372831648,-91.9146604669585,-94.8790202175799,-93.2515393308264,-98.4783177906746,-105.253489460063,-9.09855781433767,-10.3945026367963,-10.0613016275738,-11.0638730068023,-10.9907248523986,-9.65326724127291,-9.44690746042002,-9.49035793708266,-11.0889556772905,-9.08070980895821,-9.85770516004844,-9.54842392915945,-9.1554322327705,-9.61531963852552,-9.21591167229991,-9.09728174449772,-10.9786727097047,-9.31968951909735,-10.5891356298652,-10.4407951569949,-10.9743903598089,-9.46957609813181,-10.1403395598768,-9.45604352719074,-9.17325044854221
4,-3.55775137626103,-4.200382450701,-3.6949802101153,-4.11346690236176,-3.96680805336863,-3.70770897233176,-3.46930090394485,-3.84470356777599,-3.92740868944334,-3.97229153223001,-3.50977545921762,-3.57709070017411,-4.23576493957027,-3.89763500123245,-4.22623222779037,-3.62852452952189,-3.91851851451007,-4.1780639892418,-2.95391162472664,-3.75547047046821,0.100524892950758,3.80210088054908,0.295470745187575,-0.212408426418593,8.53448744360234,1.61597550301215,7.58187017818419,6.2231585661814,11.4501117024753,16.3866630127666,12.2820122409499,17.4014539553068,-24.728473724824,-7.78778001622642,-13.4437358185678,-9.22160609425563,-3.69662204920064,-6.52108642155365,4.45106245270716,-16.9020118951925,-14.6336845991439,17.6484352382528,-0.26739151003629,33.2511899495053,9.15894004204196,23.2457036981986,8.74082172619588,37.8411137031661,13.4829260070246,7.39463463361853,2.80320490758106,2.89759700701605,17.7414791390657,41.9162342541614,18.4479485911439,27.8654382444198,8.75881415565298,17.0837430768324,22.6441058674745,-0.381493212719938,9.53812564838675,-1.8456018207397,2.50319693730967,-19.3019322990703,3.27714803308199,10.6256221298648,-3.55558365135228,-6.88179196362423,-4.90802008133956,-10.869497424279,-17.7663039291321,19.3976551163712,17.2493910381485,14.6641361867872,20.0178419118271,18.9690958511266,11.3349742742432,9.03929078524087,14.5197970391827,6.36226769523411,8.48913002676957,0.59635728599886,-2.07642018639625,-3.51082349420949,-3.46563114076104,-4.18235150845893,-3.55035791203709,-4.03395643042482,-3.97744577409328,-4.18072013707007,-3.60745756119307,-3.86298649900069,-3.60230229607266,-3.49457159944465,-4.09457147813275,-3.80090069431494
5,-38.0090069431494,-35.5775137626103,-42.00382450701,-36.949802101153,-41.1346690236176,-39.6680805336863,-37.0770897233176,-34.6930090394485,-38.4470356777599,-39.2740868944334,-39.7229153223001,-35.0977545921762,-35.7709070017411,-42.3576493957027,-38.9763500123245,-42.2623222779037,-36.2852452952189,-39.1851851451007,-41.780639892418,-35.3361410661754,-37.5547047046821,-40.7330891166573,-41.6473527491881,-35.8169366400186,-35.3189929471101,-34.6467721681353,-36.9499106454069,-41.2760579985743,-37.0768787479353,-38.2058732606978,-41.952430815733,-34.6692194305647,-39.4541786470051,-40.9035752197344,-38.4713505083376,-42.1666910741497,-41.3457355404267,-36.3103685750111,-37.1537943593329,-34.7718549676102,-38.9419721934512,-39.0782346132781,-34.6644170629661,-41.0947100143467,-39.6700689663552,-41.7807325857192,-41.8977908229961,-34.5748017224182,-35.1107896131044,-35.893201018041,-41.6270623579983,-41.2796448541782,-38.8494251372508,-36.3438024719424,-41.4474047738849,-39.5631843482167,-36.8318428260981,-38.1504963924561,-37.0755350526665,-37.3021543405703,-40.4635156793399,-34.6820267994086,-41.5944209477607,-35.9912620154879,-42.2130944120565,-35.0151087493175,-36.1443886543162,-35.5243959355529,-37.5155496345427,-40.0965674133574,-34.6611726260483,-39.5981052830334,-38.3287681050431,-42.1480876449613,-41.8694280091374,-36.7743513953254,-35.9882188968382,-36.1537445222197,-42.2436406753922,-34.5931802246027,-37.5531625144703,-36.3749483015598,-34.877837077221,-36.6297890991449,-35.1082349420949,-34.6563114076104,-41.8235150845893,-35.5035791203709,-40.3395643042482,-39.7744577409328,-41.8072013707007,-36.0745756119307,-38.6298649900069,-36.0230229607266,-34.9457159944465,-40.9457147813275
6,85.2465066783305,81.3971479124145,80.492827980054,87.411869883839,87.220778421571,81.2229015381722,87.3346951130803,81.2158180719236,86.3579756242903,78.0746547093331,80.4867080596331,80.8461739784918,84.715858904006,82.7629965310906,80.2103065684844,80.2206124671829,82.0784969760676,85.8077315914026,86.0301564909267,82.779480999303,87.4400888159336,86.9048943760235,80.950321244506,78.2198446475223,87.2073941039749,83.2041284268889,80.2507770786937,78.3888985384809,86.9656059898766,76.6074231883529,83.7478494152843,78.46404718596,47.1286897779495,48.7642004507403,46.4651103835585,47.5691462699893,45.6665957784114,42.4060650243362,47.5373937058219,48.3682769696756,45.9697637528476,48.677686510709,40.6115882892525,54.458222653956,46.0450108773077,47.5072426279378,46.7581806649687,42.4985044288787,46.1718956895361,47.363882051759,40.6982111819855,51.2704368097761,48.3217392788935,52.1540758807121,51.9232750147487,53.2340192232075,46.1847743645805,54.3150444649631,39.6298419590702,52.6151752359609,41.5462309482785,45.8774900971322,44.7052912087264,48.107973690998,48.8298219979644,48.6051424670881,47.6159142521062,51.3105996562123,44.2336737027457,42.7633879068062,44.5782511522545,78.6236392097638,86.987089851352,79.0962622518926,81.7746491958007,79.1205975830943,81.1811428589144,84.2798660211534,77.813025419518,87.6677995990673,80.3169069666451,84.429704337029,85.6418470518825,79.0954482637872,85.8239316528157,84.1666744404049,76.5466758609292,87.692301783245,79.6704360004755,85.8657144898345,84.6473230801696,85.2266726837872,79.8197579032419,77.9802453216986,76.6655229426696,79.0953975949086
7,-18.0115114803633,-17.4728579972233,-20.4728573906637,-19.0045034715747,-17.7887568813051,-21.001912253505,-18.4749010505765,-20.5673345118088,-19.8340402668432,-18.5385448616588,-17.3465045197242,-19.22351783888,-19.6370434472167,-19.86145766115,-17.5488772960881,-17.8854535008705,-21.1788246978514,-19.4881750061623,-21.1311611389519,-18.1426226476095,-19.5925925725504,-19.8205031949957,-17.6680705330877,-8.98950497190949,-8.67809128585315,-15.0577811378689,-9.34891285492499,-3.62902141780198,-9.34174693634397,2.45507810865665,-5.55841871893611,-2.26469402792217,2.6814813833881,3.70639634492875,14.3479948243231,12.3470302371776,11.8067819356775,9.26412712202561,25.5768721619932,13.9553925260431,14.1418166630611,28.485669779351,30.4184920025413,23.4956181305815,41.2488983090088,35.9013650205319,55.9085068103134,82.6214001382043,59.859799738017,86.2205339462735,38.8271209922303,76.0778206162875,68.9687698687181,72.7138314758991,73.8110566941556,50.0817729419092,74.0550566660277,79.2377177367612,43.6919830703821,44.1161706726682,44.7404521345189,65.9357946043389,39.4889457556353,32.1641223851373,20.0188630142885,9.20015868513649,14.3574222095547,34.0966566414609,34.660812452216,17.7654876277009,11.6205407728616,21.9489255581725,16.9385554329811,9.49011899199408,16.1043435864772,10.0316876374297,9.58173805113871,7.54986298746454,6.46604689380248,-6.28951811300252,3.88111784451656,6.95476902456136,-1.91985040042644,-2.32386002199295,-11.0648200740972,-16.0753861646625,-18.3148945495724,-17.5541174710474,-17.3281557038052,-20.9117575422946,-17.7517895601854,-20.1697821521241,-19.8872288704664,-20.9036006853504,-18.0372878059653,-19.3149324950035
9,-38.0090069431494,-35.5775137626103,-42.00382450701,-36.949802101153,-41.1346690236176,-39.6680805336863,-37.0770897233176,-34.6930090394485,-38.4470356777599,-39.2740868944334,-39.7229153223001,-35.0977545921762,-35.7709070017411,-42.3576493957027,-38.9763500123245,-42.2623222779037,-36.2852452952189,-39.1851851451007,-41.780639892418,-35.3361410661754,-37.5547047046821,-40.7330891166573,-41.6473527491881,-35.8169366400186,-35.3189929471101,-34.6467721681353,-36.9499106454069,-41.2760579985743,-37.0768787479353,-38.2058732606978,-41.952430815733,-34.6692194305647,-39.4541786470051,-40.9035752197344,-38.4713505083376,-42.1666910741497,-41.3457355404267,-36.3103685750111,-37.1537943593329,-34.7718549676102,-38.9419721934512,-39.0782346132781,-34.6644170629661,-41.0947100143467,-39.6700689663552,-41.7807325857192,-41.8977908229961,-34.5748017224182,-35.1107896131044,-35.893201018041,-41.6270623579983,-41.2796448541782,-38.8494251372508,-36.3438024719424,-41.4474047738849,-39.5631843482167,-36.8318428260981,-38.1504963924561,-37.0755350526665,-37.3021543405703,-40.4635156793399,-34.6820267994086,-41.5944209477607,-35.9912620154879,-42.2130944120565,-35.0151087493175,-36.1443886543162,-35.5243959355529,-37.5155496345427,-40.0965674133574,-34.6611726260483,-39.5981052830334,-38.3287681050431,-42.1480876449613,-41.8694280091374,-36.7743513953254,-35.9882188968382,-36.1537445222197,-42.2436406753922,-34.5931802246027,-37.5531625144703,-36.3749483015598,-34.877837077221,-36.6297890991449,-35.1082349420949,-34.6563114076104,-41.8235150845893,-35.5035791203709,-40.3395643042482,-39.7744577409328,-41.8072013707007,-36.0745756119307,-38.6298649900069,-36.0230229607266,-34.9457159944465,-40.9457147813275
10,-1.77887568813051,-2.1001912253505,-1.84749010505765,-2.05673345118088,-1.98340402668432,-1.85385448616588,-1.73465045197242,-1.922351783888,-1.96370434472167,-1.986145766115,-1.75488772960881,-1.78854535008705,-2.11788246978514,-1.94881750061623,-2.11311611389519,-1.81426226476095,-1.95925925725504,-2.0890319946209,-0.921099570260506,-1.87773523523411,4.56258873775494,4.08404125089284,3.02906957190032,2.32807429999509,16.7394703474473,6.02932086929136,16.5604478732463,9.87554849171815,9.78763517165887,17.2935040532474,14.7000602077659,24.4685224613598,-3.18753540498805,8.02667078586165,5.53994357551611,20.9358985353688,6.5212634183266,22.0763639265293,14.0123855145899,12.6188160104298,8.19375359841654,22.9424625411191,19.2197935325522,38.0519168785544,63.2805087797466,28.1405925469078,52.8730591877013,27.959841571653,32.2547885819106,29.9651231209932,35.8604315965922,34.7639224735368,67.8381896975194,62.8957000035483,77.952009552928,58.9630394731832,58.7141248947649,47.3778878240035,47.3617063305149,21.6122284755043,18.9381237153729,15.9186385783867,10.6136562959277,20.8293326717319,16.6946293943001,31.9431999760587,18.5473328616983,19.8014841821213,12.4147815906393,16.8839161447355,20.9678413967485,17.5967351780842,27.1216978668804,16.3214990482256,11.6437458660594,16.922751023426,16.5327842604604,14.2890753801949,19.7000379843733,9.11708631698092,11.9761876557871,5.84291117452191,-0.754431131288629,-1.75541174710474,-1.73281557038052,-2.09117575422946,-1.77517895601854,-2.01697821521241,-1.98872288704664,-2.09036006853504,-1.80372878059653,-1.93149324950035,-1.80115114803633,-1.74728579972233,-2.04728573906637,-1.90045034715747
11,-36.949802101153,-41.1346690236176,-39.6680805336863,-37.0770897233176,-34.6930090394485,-38.4470356777599,-39.2740868944334,-39.7229153223001,-35.0977545921762,-35.7709070017411,-42.3576493957027,-38.9763500123245,-42.2623222779037,-36.2852452952189,-39.1851851451007,-41.780639892418,-35.3361410661754,-37.5547047046821,-40.7330891166573,-41.6473527491881,-35.8169366400186,-35.3189929471101,-34.6467721681353,-36.9499106454069,-41.2760579985743,-37.0768787479353,-38.2058732606978,-41.952430815733,-34.6692194305647,-39.4541786470051,-40.9035752197344,-38.4713505083376,-42.1666910741497,-41.3457355404267,-36.3103685750111,-37.1537943593329,-34.7718549676102,-38.9419721934512,-39.0782346132781,-34.6644170629661,-41.0947100143467,-39.6700689663552,-41.7807325857192,-41.8977908229961,-34.5748017224182,-35.1107896131044,-35.893201018041,-41.6270623579983,-41.2796448541782,-38.8494251372508,-36.3438024719424,-41.4474047738849,-39.5631843482167,-36.8318428260981,-38.1504963924561,-37.0755350526665,-37.3021543405703,-40.4635156793399,-34.6820267994086,-41.5944209477607,-35.9912620154879,-42.2130944120565,-35.0151087493175,-36.1443886543162,-35.5243959355529,-37.5155496345427,-40.0965674133574,-34.6611726260483,-39.5981052830334,-38.3287681050431,-42.1480876449613,-41.8694280091374,-36.7743513953254,-35.9882188968382,-36.1537445222197,-42.2436406753922,-34.5931802246027,-37.5531625144703,-36.3749483015598,-34.877837077221,-36.6297890991449,-35.1082349420949,-34.6563114076104,-41.8235150845893,-35.5035791203709,-40.3395643042482,-39.7744577409328,-41.8072013707007,-36.0745756119307,-38.6298649900069,-36.0230229607266,-34.9457159944465,-40.9457147813275,-38.0090069431494,-35.5775137626103,-42.00382450701
