3;1;611
3;0;546
3;2;923
4;2;170
4;0;519
4;1;770
5;0;101
5;4;596
5;2;717
6;3;146
6;0;400
6;5;439
7;4;71
7;2;99
7;0;555
8;6;284
8;0;660
8;5;673
9;1;77
9;3;560
9;5;822
10;9;430
10;4;317
10;2;316
11;3;343
11;9;279
11;2;605
12;10;158
12;7;256
12;9;404
13;6;164
13;11;472
13;8;196
14;5;179
14;3;417
14;0;129
15;11;200
15;3;512
15;7;404
16;15;629
16;8;479
16;10;662
17;16;18
17;6;345
17;5;247
18;2;344
18;7;250
18;14;442
19;5;41
19;14;210
19;16;253
0;10;392
0;11;473
0;19;142
1;5;900
1;14;741
1;11;352
2;15;412
2;12;222
2;19;753
