3;2;660
3;0;835
3;1;571
4;2;356
4;1;133
4;0;540
5;4;347
5;1;423
5;0;208
6;0;475
6;4;392
6;1;316
7;4;164
7;6;306
7;1;220
8;0;88
8;1;589
8;5;172
9;4;381
9;2;189
9;1;248
10;8;503
10;1;88
10;9;303
11;4;366
11;9;426
11;10;435
12;2;253
12;7;625
12;6;498
13;10;335
13;12;483
13;6;80
14;9;204
14;5;760
14;1;336
15;6;144
15;10;358
15;9;483
16;4;83
16;8;510
16;11;378
17;11;140
17;9;306
17;1;313
18;10;110
18;13;405
18;7;54
19;6;139
19;14;438
19;7;391
0;7;380
0;16;544
0;18;433
1;13;375
1;18;179
1;15;428
2;14;85
2;11;248
2;17;118
